text,16,corona,crisis,everyone,fending,got,immune,know,real,system
"Hey there friends... if you're going to the Trump Coronavirus Tulsa Rally, good luck on your chance of winning the virus.",0,0,0,0,0,0,0,0,0,0
“It really does feel like the U.S. has given up.” -European scientist.  ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guide… ",0,0,0,0,0,0,0,0,0,0
"Global #Coronavirus quick facts:  Cases:9,033K(↑1.3%)& ;US accounts for 26% Deaths:469K(↑0.6%)& ;US accounts for 26% US… ",0,0,0,0,0,0,0,0,0,0
"Senate  bill includes $75M for Corporation for Public Broadcasting, which funds NPR… ",0,0,0,0,0,0,0,0,0,0
"Approval of Trump's  response underwater, as he returns to c aign trail: POLL ",0,0,0,0,0,0,0,0,0,0
It is unacceptable for travel insurance companies not to cover cancellations caused by restrictions instigated by C… ,0,0,0,0,0,0,0,0,0,0
"46% of global Covid- deaths are recorded in 3 countries, which only account for 7.8% of global population.  What… ",0,0,0,0,0,0,0,0,0,0
The  doesn’t care if you’re tired of the .,0,0,0,0,0,0,0,0,0,0
More than 95% of  deaths in Alabama are among those with preexisting conditions. Among deaths with no pr… ,0,0,0,0,0,0,0,0,0,0
Student who went to write Karnataka state board exam had Corona but still she attended the exam just because she di… ,0,1,0,0,0,0,0,0,0,0
COVID- & ; Retail Space: What You Need To Know #CRE #COVID- #TenantTips ,0,0,0,0,0,0,0,1,0,0
NSW could put restrictions on Victorian border after  spike #auspol NSW Deputy Premier John Barila ,0,0,0,0,0,0,0,0,0,0
"Longtime AP photographer and video journalist in Congo, John Bompengo, dies of COVID-. ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Trump’s c aign will leave Tulsa tonight owing — in the opinions of 14 municipal government — more than $1.8 milli… ,0,0,0,0,0,0,0,0,0,0
GENEVA (AP) — The World Health Organization on Sunday reported the largest single-day increase in  cases… ,0,0,0,0,0,0,0,0,0,0
“Federal review confirms CDC  test kits were faulty because of 'likely' contamination.” ,0,0,0,0,0,0,0,0,0,0
President Trump infront of thousands of people just claimed Rep ,0,0,0,0,0,0,0,0,0,0
No hyperbole. No politics. Just common sense.   ,0,0,0,0,0,0,0,0,0,0
"As of today, there are 1,163 patients in ICUs, a change of +18 from the day before, and 2,411 non-ICU patients, a c… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Ethics watchdog American Oversight has sued the Trump admin after multiple agencies failed to release documents det… ,0,0,0,0,0,0,0,0,0,0
The  doesn’t care if you’re tired of the .,0,0,0,0,0,0,0,0,0,0
"Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID- is real and dangerous, and… ",0,0,0,0,0,0,0,1,1,0
GENEVA (AP) — The World Health Organization on Sunday reported the largest single-day increase in  cases… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
President Trump just admitted that he directed officials to slow testing.  And even though there's a spike in COVID… ,0,0,0,0,0,0,0,0,0,0
"How many negligent deaths from reduced COVID- testing does it take to be considered genocide?  Asking for 1,000… ",0,0,0,0,0,0,0,0,0,0
The  doesn’t care if you’re tired of the .,0,0,0,0,0,0,0,0,0,0
"Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID- is real and dangerous, and… ",0,0,0,0,0,0,0,1,1,0
"Under President Trump, America is the world leader in  testing. The U.S. has conducted over 25 million t… ",0,0,0,0,0,0,0,0,0,0
"Eye too would love nothing more to be on someone’s rooftop enjoying my summer. But the  is real, guys. Y… ",0,0,0,0,0,0,0,0,1,0
Kentucky has used Covid- as an excuse to slash polling places for Tuesday’s vital primary to defeat… ,0,0,0,0,0,0,0,0,0,0
"Absolutely terrible, 3 people died in Reading stabbing last night. However yesterday another 128 died of … ",0,0,0,0,0,0,0,0,0,0
President Trump just admitted that he directed officials to slow testing.  And even though there's a spike in COVID… ,0,0,0,0,0,0,0,0,0,0
"On the other extreme are potential super-spreading events — anywhere many people are confined indoors, especially i… ",0,0,0,0,0,0,0,0,0,0
"Regardless of how the field of education changes, there will always be rewarding careers. Here are five to consider… ",0,0,0,0,0,0,0,0,0,0
"121,908 Americans have died from the .   Donald Trump claimed last night that he ordered officials to qu… ",0,0,0,0,0,0,0,0,0,0
VIC LGA now has its own button on   LGA numbers are updated each day when the ,0,0,0,0,0,0,0,0,0,0
"Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID- is real and dangerous, and… ",0,0,0,0,0,0,0,1,1,0
The  doesn’t care if you’re tired of the .,0,0,0,0,0,0,0,0,0,0
"We are still waiting for Chen Qiushi's return. Until he reappears, we will keep on counting the days.  Chen Qiushi… ",0,0,0,0,0,0,0,0,0,0
Support your local restaurants! #smallbusiness #COVID #.  (,0,0,0,0,0,0,0,0,0,0
"BREAKING: Trump just said he told his people to slow down  testing in America, because it was increasing… ",0,0,0,0,0,0,0,0,0,0
filter ideas for dating sites instead of race:  •do BLM •do you wear a mask in public •are you social distancing  •… ,0,0,0,0,0,0,0,0,0,0
"Grigor Dimitrov, fresh off his appearance at the Adria Series events, tests positive for COVID-.  He becomes the… ",0,0,0,0,0,0,0,0,0,0
"If everyone who has been grateful for NHS staff over the last three months followed and retweeted, we would reach a… ",0,0,0,1,0,0,0,0,0,0
President Donald Trump's intended show of political force amid a pandemic featured thousands of empty seats and new… ,0,0,0,0,0,0,0,0,0,0
GENEVA (AP) — The World Health Organization on Sunday reported the largest single-day increase in  cases… ,0,0,0,0,0,0,0,0,0,0
"My initial gut reaction seeing this picture was one of pity for Trump, an old man with a stressful job during a tum… ",0,0,0,0,0,0,0,0,0,0
The ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
The  doesn’t care if you’re tired of the .,0,0,0,0,0,0,0,0,0,0
Looking for a way to talk to kids in an age appropriate way about #COVID? ,0,0,0,0,0,0,0,0,0,0
the plan? stop testing patients for  to make the number of active cases go down ,0,0,0,0,0,0,0,0,0,0
"My advice to 'anybody' that lives in a country with existing or rising cases of Covid-, is don't let an idiot mak… ",0,0,0,0,0,0,0,0,0,0
"A lot of folks have asked us about Fort Bend County and masks. Well, they too, now have a face covering order. Star… ",0,0,0,0,0,0,0,0,0,0
#PumaPack - We've teamed up with ,0,0,0,0,0,0,0,0,0,0
Worth the read: ,0,0,0,0,0,0,0,0,0,0
"Trump quotes MLK on not judging people by the color of their skin minutes after he uses the racist term ""Kung Flu""… ",0,0,0,0,0,0,0,0,0,0
"Daily News |  Amusement and water parks to open in N.J. next week, but the pandemic ‘is definitely not over,' offic… ",0,0,0,0,0,0,0,0,0,0
"We have a new weapon in the fight against the , thanks to a group of enterprising researchers at the… ",0,0,0,0,0,0,0,0,0,0
"so bts did not only donate $1M to blm, but they also donated $2M to yemen and saved 340,000 kids AND they donated a… ",0,0,0,0,0,0,0,0,0,0
"""When you have all those tests, you have more cases. So the news covers it, 'they have more cases!' Well, yeah ...… ",0,0,0,0,0,0,0,0,0,0
"Remdesivir, the first antiviral to show effectiveness against the  in human trials, is typically given i… ",0,0,0,0,0,0,0,0,0,0
"Who knows what the """" is for in #COVID__? Is it the number of women that come forward and accused him of sexual… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
I just got off the phone with one of my parents. Their friend had a death in the family and the Dallas hospital ask… ,0,0,0,0,0,1,0,0,0,0
Sem corona sff ,0,1,0,0,0,0,0,0,0,0
"so bts did not only donate $1M to blm, but they also donated $2M to yemen and saved 340,000 kids AND they donated a… ",0,0,0,0,0,0,0,0,0,0
3/ Local leaders have warned that hospitals could get overwhelmed if the number of infections keeps climbing. ,0,0,0,0,0,0,0,0,0,0
"“We can’t look back and wonder what might have been, because the path that we’ve trodden was really the only one av… ",0,0,0,0,0,0,0,0,0,0
Dr. Anthony Fauci told members of Congress that the U.S. does not yet have the  under control and is see… ,0,0,0,0,0,0,0,0,0,0
"Trump’s visit to Arizona today is not only a distraction from his failed  response, but a reckless and d… ",0,0,0,0,0,0,0,0,0,0
He thinks if he bullies COVID- hard enough it won’t eventually write a book about him.,0,0,0,0,0,0,0,0,0,0
"Combating #COVID requires continued vigilance from all of us. That means avoiding large gatherings, wearing a fac… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"#Factcheck about #Shincheonji and #CoronaVirus  ""Since the situation occurred, some 4,000 cases of injustice agains… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
I don't care what anyone says especially the government but I am 100% staying at least 2m away from strangers for t… ,0,0,0,0,0,0,0,0,0,0
(1/5) We received 58 new #COVID results today. All 58 results received were negative. Total confirmed cases in… ,0,0,0,0,0,0,0,0,0,0
Today PMC Standing committee sanctioned and approved purchase of 1 lakh antigen kits for fast detection of  … ,0,0,0,0,0,0,0,0,0,0
Arizona reports another record  increase on day of Trump rally ,0,0,0,0,0,0,0,0,0,0
"“It wasn’t just by a few per cent, it was up to a hundred times less mortality. The countries that introduced masks… ",0,0,0,0,0,0,0,0,0,0
"While the regular injured list will be for 10 days in 2020, MLB is expected to institute a special COVID--related… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"We cannot let COVID- spread like it is right now in Washington.  So today, we’re mandating facial coverings state… ",0,0,0,0,0,0,0,0,0,0
"“It wasn’t just by a few per cent, it was up to a hundred times less mortality. The countries that introduced masks… ",0,0,0,0,0,0,0,0,0,0
"Trump quotes MLK on not judging people by the color of their skin minutes after he uses the racist term ""Kung Flu""… ",0,0,0,0,0,0,0,0,0,0
"Trump quotes MLK on not judging people by the color of their skin minutes after he uses the racist term ""Kung Flu""… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Jared Kushner & ; his cronies wasted a huge amount of time & ; resources with this ineffective vanity project. Air Brid… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Major lapse in Mumbai; 70 COVID- positive patients listed ‘missing’ in BMC records.  ,0,0,0,0,0,0,0,0,0,0
452 new cases of Coronavirus recorded in Nigeria ,0,0,0,0,0,0,0,0,0,0
NBA & ; MLB: “WE BACK!!!”  Corona:  ,0,1,0,0,0,0,0,0,0,0
It’s been 118 days since ,0,0,0,0,0,0,0,0,0,0
I have seen biggest news breaks vanish in 24-48 hours in this age of social media and limited attention span. Yet S… ,0,0,0,0,0,0,0,0,0,0
"so bts did not only donate $1M to blm, but they also donated $2M to yemen and saved 340,000 kids AND they donated a… ",0,0,0,0,0,0,0,0,0,0
This is yet another attempt to distract from this Administration's failure to lead an effective response to COVID-1… ,0,0,0,0,0,0,0,0,0,0
The E.U. is prepared to bar American travelers when it reopens borders July 1 because the U.S. has not controlled t… ,0,0,0,0,0,0,0,0,0,0
"Israr was lynched in Saharanpur, UP after being ‘identified by his clothes‘. Mob also blamed Muslims for … ",0,0,0,0,0,0,0,0,0,0
"#California reaches a record-high of more than 5,000 positive  tests in a singl - Jun 23 ",0,0,0,0,0,0,0,0,0,0
you should still be wearing your masks.   you should still be social distancing.   you should still be doing your b… ,0,0,0,0,0,0,0,0,0,0
Phase 4 is literally the “We’re actually going to ignore COVID- from this point on” phase,0,0,0,0,0,0,0,0,0,0
The Farmworker Project: Support Coronavirus bailout support for farmworkers and a pathway to citizenship for being… ,0,0,0,0,0,0,0,0,0,0
It’s been 118 days since ,0,0,0,0,0,0,0,0,0,0
1/ The number of patients hospitalized with the  in Texas has more than doubled since the beginning of J… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
#BREAKING: Coronavirus death toll in Australia has risen to 103 after a man in his 80s has died in Victoria overnig… ,0,0,0,0,0,0,0,0,0,0
"President Trump returned to the c aign trial in Oklahoma & ; addressed  testing, “When you do testing to… ",0,0,0,0,0,0,0,0,0,0
🚨ALERT: The Trump administration is ending funding and support for 13 #COVID testing sites in 5 states—including… ,0,0,0,0,0,0,0,0,0,0
"I wrote ""The Discomfort of Death Counts"" for Cell's data science journal ",0,0,0,0,0,0,0,0,0,0
Dallas Mayor Eric Johnson says his city is currently “on the wrong path” as  cases surge. He urges peopl… ,0,0,0,0,0,0,0,0,0,0
A Comprehensive Financial Planning Checklist for the New Coronavirus Environment  ,0,0,0,0,0,0,0,0,0,0
Could Coronavirus Trigger Force Majeure Contract Breaks? #CRE #COVID- #TenantTips    ,0,0,0,0,0,0,0,0,0,0
Racism and Covid- aren’t going away just because you’re tired of hearing about them.,0,0,0,0,0,0,0,0,0,0
"The  surge is real, and it's everywhere ",0,0,0,0,0,0,0,0,1,0
i just literally saw a CIA agent recharging a bird out side how are you guys telling me this corona virus is real,0,1,0,0,0,0,0,0,1,0
,0,0,0,0,0,0,0,0,0,0
Studies show highest infections and mortality in areas where Sean Hannity has his biggest audiences ,0,0,0,0,0,0,0,0,0,0
Although the *actual* number of # cases is likely closer to 25 million (~10 times the ~2.5 million confi… ,0,0,0,0,0,0,0,0,0,0
Would You Sign a Liability Waiver to Attend an Event? ,0,0,0,0,0,0,0,0,0,0
"Mexican finance minister gets , bringing infection close to president ",0,0,0,0,0,0,0,0,0,0
GOP Sens. Cornyn and Cruz say they don't understand why federal funds are being pulled from  testing sit… ,0,0,0,0,0,0,0,0,0,0
Research exposes how right-wing media misled viewers about the . I see a class action lawsuit in the mak… ,0,0,0,0,0,0,0,0,0,0
*Positive case for Covid- at Wendy’s on Hatch rd. Just got the call today from my boss that one of our employees has it*,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"Florida is allegedly altering its COVID- data by 'slowly deleting deaths and cases,' according to a former employ… ",0,0,0,0,0,0,0,0,0,0
Uzbekistan’s tourism news has even been picked up in Pakistan. I’ve been quoted but for some reason renamed 😂 ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Women and girls MUST be critical in our # response and recovery! ,0,0,0,0,0,0,0,0,0,0
Guess where I was today? Giving convalescent plasma to those #COVID patients in need. Thank you ,0,0,0,0,0,0,0,0,0,0
How the Virus Won in the US -- amazing story of how the # spread.  via… ,0,0,0,0,0,0,0,0,0,0
"“It is time to fundamentally change our national priorities,” ",0,0,0,0,0,0,0,0,0,0
"Coronavirus threatens democracy, prominent figures warn ",0,0,0,0,0,0,0,0,0,0
Families of three workers at an Iowa meat plant who died of the  sued Tyson Foods and its top executives… ,0,0,0,0,0,0,0,0,0,0
This crisis has left private equity firms drooling over struggling companies they can gobble up. Congress should pa… ,0,0,1,0,0,0,0,0,0,0
Universities & ; colleges are forcing their athletes to make an impossible decision: risk contracting COVID- or giv… ,0,0,0,0,0,0,0,0,0,0
"Coronavirus infections in the United States may actually be 10 times higher than the current estimate, according to… ",0,0,0,0,0,0,0,0,0,0
Editorial cartoon: Covid- on the rise.   More cartoons at: ,0,0,0,0,0,0,0,0,0,0
What is Wrong with Old Joe? Biden Says Over 120 Million Americans Have Died From the Coronavirus (VIDEO)… ,0,0,0,0,0,0,0,0,0,0
'A new pre-existing condition': Biden rips Trump's  response and Obamacare assault in fiery speech:… ,0,0,0,0,0,0,0,0,0,0
Arizona Coronavirus' cases are spiking. The mayor of Scottsdale has already mandated masks. & ; THIS is a what a form… ,0,0,0,0,0,0,0,0,0,0
🚨 MUST READ → New Jersey health department workers slam Governor Murphy's deadly nursing home policies:   “An unmit… ,0,0,0,0,0,0,0,0,0,0
"Hold up! Hold up! Have y’all watched this video? I’ve seen the other “underwear” clip.  But, I mean this as unironi… ",0,0,0,0,0,0,0,0,0,0
